time,pressure,mean,ratio,start_blow,stop_blow,blowing
714.3000000000001,46.82565686499222,47.40399075400985,-0.5593900000000005,False,False,True
714.4,46.697602313617104,47.43224629162555,-0.7105800000000002,False,False,True
714.5,46.5988371651199,47.43093328274257,-0.8048399999999987,False,False,True
714.6,46.53659847633593,47.4067511742599,-0.8416500000000013,False,False,True
714.7,46.503049548577806,47.365086404193555,-0.8337999999999965,False,False,True
714.8000000000001,46.48696260509809,47.310312222602626,-0.7963799999999992,False,False,True
714.9,46.48252732312329,47.246315962872934,-0.7387699999999953,False,False,True
715.0,46.4892267700223,47.17654039632759,-0.6647999999999996,False,False,True
715.1,46.50351478794579,47.10406644144793,-0.5808800000000005,False,False,True
715.2,46.521576414076286,47.03171655039973,-0.4934300000000036,False,False,True
715.3000000000001,46.545251928580484,46.96197199981224,-0.4030699999999996,False,False,True
715.4,46.569092861526634,46.89649731275762,-0.3166799999999981,False,False,True
715.5,46.597596526805276,46.83686396443438,-0.231429999999996,False,False,True
715.6,46.63846522061972,46.78448835025173,-0.1412399999999962,False,False,True
715.7,46.68841125143623,46.740145869156315,-0.0500399999999956,False,False,True
715.8000000000001,46.742254954291184,46.704032955547945,0.0369699999999966,False,False,True
715.9,46.76778108761471,46.67482626189102,0.0899099999999961,False,False,True
716.0,46.68244584887337,46.64735646187458,0.033939999999994,False,False,True
716.1,46.40959846752826,46.61265994367541,-0.1964100000000002,False,False,True
716.2,45.95281611738656,46.561979868522755,-0.5892100000000013,False,False,True
716.3000000000001,45.36588046938749,46.48898898101199,-1.0863200000000006,False,False,True
716.4,44.6994612600311,46.38908658072637,-1.6342799999999968,False,False,True
716.5,43.99349670439586,46.258819557690174,-2.191120000000005,False,True,False
716.6,43.27820668409565,46.09589273102132,-2.7253900000000044,False,True,False
716.7,42.57625352567772,45.89955137907842,-3.214439999999996,False,True,False
716.8000000000001,41.907714892533825,45.67059157811336,-3.6396200000000007,False,True,False
716.9,41.28733370330285,45.4108329309876,-3.988430000000001,False,True,False
717.0,40.72162330913659,45.12244655475175,-4.25667,False,True,False
717.1,40.21238263559126,44.80788271007719,-4.444969999999998,False,True,False
717.2,39.75656178014339,44.4696330122458,-4.558689999999999,False,True,False
717.3000000000001,39.35115219488001,44.10993061022393,-4.602899999999998,False,True,False
717.4,38.99694995605301,43.73132915120919,-4.579299999999996,False,True,False
717.5,38.69477181721951,43.33618584799938,-4.489379999999997,False,True,False
717.6,38.443077319138844,42.92641335132955,-4.336480000000002,False,True,False
717.7,38.23729677735213,42.50386228001903,-4.126810000000006,False,True,False
717.8000000000001,38.07064803573939,42.07027986636091,-3.86862,False,True,False
717.9,37.9377446562846,41.62877804479441,-3.570129999999999,False,True,False
718.0,37.83548504320118,41.1864284537129,-3.24118,False,True,False
718.1,37.76011626558738,40.75395227588533,-2.895769999999999,False,True,False
718.2,37.707130670900035,40.341677825281,-2.548250000000003,False,True,False
718.3000000000001,37.67340598604733,39.95704893178768,-2.208840000000002,False,True,False
718.4,37.65633687056854,39.6048834075272,-1.8847200000000013,False,False,False
718.5,37.65216005490928,39.28782794757075,-1.5820900000000009,False,False,False
718.6,37.657629202146275,39.00679235334908,-1.3049700000000044,False,False,False
718.7,37.67058353388154,38.76150781989401,-1.0551900000000032,False,False,False
718.8000000000001,37.688086872770455,38.55052693583846,-0.8341899999999995,False,False,False
718.9,37.707234057426255,38.37153384299515,-0.6425399999999968,False,False,False
719.0,37.72638124208205,38.221768121114,-0.4791600000000002,False,False,False
719.1,37.74438083629682,38.098365963418765,-0.3423900000000017,False,False,False
719.2,37.762473478385175,37.99865999753296,-0.2284500000000022,False,False,False
719.3000000000001,37.78097966657841,37.92015860817472,-0.1346200000000053,False,False,False
719.4,37.7978109930469,37.860204761620196,-0.0603499999999996,False,False,False
719.5,37.81307084431686,37.816120746840326,-0.0029499999999984,False,False,False
719.6,37.827431232808706,37.78533223933224,0.0407200000000003,False,False,False
719.7,37.837325323367885,37.76533728516144,0.0696300000000036,False,False,False
719.8000000000001,37.83961016559733,37.75377867153014,0.0830199999999976,False,False,False
719.9,37.836126039663746,37.74870239309278,0.0845600000000033,False,False,False
720.0,37.82905440127035,37.74837155620887,0.0780400000000014,False,False,False
720.1,37.81604837627197,37.75117333106942,0.0627500000000012,False,False,False
720.2,37.791256287284604,37.75538116268653,0.0347000000000008,False,False,False
720.3000000000001,37.752879208752034,37.759351205293356,-0.0062599999999974,False,False,False
720.4,37.707492523741806,37.76191519114359,-0.0526399999999966,False,False,False
720.5,37.663191397256874,37.76246313973255,-0.0960199999999957,False,False,False
720.6,37.62355300310443,37.760757262049935,-0.1327099999999959,False,False,False
720.7,37.58883580760002,37.756663155611655,-0.1623299999999972,False,False,False
720.8000000000001,37.55802662278669,37.750170481765096,-0.185850000000002,False,False,False
720.9,37.53102206213824,37.74135161107859,-0.2034400000000005,False,False,False
721.0,37.51210232784012,37.73064076696228,-0.2113799999999983,False,False,False
721.1,37.508049576012326,37.71882368701543,-0.203870000000002,False,False,False
721.2,37.52230657797796,37.70682051132138,-0.1784700000000043,False,False,False
721.3000000000001,37.588287859011054,37.697184887077746,-0.1053300000000021,False,False,False
721.4,37.8124298478543,37.6979189314139,0.110759999999999,False,False,False
721.5,38.28613657233809,37.72156342996024,0.5460799999999963,False,False,False
721.6,38.993755312392835,37.77988376940049,1.1741099999999989,False,False,False
721.7,39.86048591629894,37.88103714665336,1.9146100000000037,False,False,False
721.8000000000001,40.812458711072786,38.02968629405134,2.6916200000000003,False,False,False
721.9,41.79543712505977,38.22765081445588,3.4509200000000035,False,False,False
722.0,42.77213997690525,38.47480664403552,4.156570000000002,True,False,True
722.1,43.713401927562785,38.769675355465324,4.781790000000001,True,False,True
